,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
0,L3CGConv,final,KMEANS,2,0.1982112476817258,0.4525209188007697,0.019523499626990046
1,L3CGConv,final,KMEANS,3,0.2565639715252171,0.7348902902146461,0.0026489217393161936
2,L3CGConv,final,KMEANS,4,0.20020959729998872,0.7764232253920281,0.002337907486210675
3,L3CGConv,final,KMEANS,5,0.02599873500674151,0.7994300148922153,0.0021295063319118654
4,L3CGConv,final,KMEANS,6,0.12495861297013838,0.7020183470401564,0.0017416134425006812
5,L3CGConv,final,PAM,2,0.533878743648529,0.7163746057286866,0.2299963492642974
6,L3CGConv,final,PAM,3,0.4667579233646393,0.39252201400087094,0.08355593160412476
7,L3CGConv,final,PAM,4,0.3812084496021271,0.2080345879326671,0.0405199785543164
8,L3CGConv,final,PAM,5,0.3513585329055786,0.5803843860362705,0.025072828482240114
9,L3CGConv,final,PAM,6,0.3668002188205719,0.6335589242711468,0.007851318777685292
10,L3CGConv,final,COMMONNN,2,-0.3002051606064792,0.166158385774133,0.03457087982730433
11,L3CGConv,final,AFFINITY_PROPAGATION,15,0.23184075951576233,0.8706643668838432,0.0022011630951191143
12,L3CGConv,final,AGGLOMERATIVE_CLUSTERING,2,0.1982112476817258,0.4525209188007697,0.019523499626990046
13,L3CGConv,final,AGGLOMERATIVE_CLUSTERING,3,0.2031695901350184,0.5396478818447719,0.005658390883497443
14,L3CGConv,final,AGGLOMERATIVE_CLUSTERING,4,0.20778354237725383,0.6160799365859961,0.0033086596647042576
15,L3CGConv,final,AGGLOMERATIVE_CLUSTERING,5,0.16541144210409156,0.542255371656411,0.002906158182025658
16,L3CGConv,final,AGGLOMERATIVE_CLUSTERING,6,0.15991383622561142,0.6849917265701955,0.0028312222103678477
17,L3CGConv,final,BRICH,2,0.600304126739502,0.4114060163465969,0.12847415120394914
18,L3CGConv,final,BRICH,3,0.5048773884773254,0.3821539438231879,0.03149713778718104
19,L3CGConv,final,BRICH,4,0.44341254234313965,0.333333187271362,0.026864785789926914
20,L3CGConv,final,BRICH,5,0.43840184807777405,0.4925094946569345,0.00782091123765838
21,L3CGConv,final,BRICH,6,0.41123726963996887,0.6363267714110223,0.006376580017112644
22,L3CGConv,final,MEANSHIFT,60,0.1535814348713825,3.318691778817993e-05,6.752054365291064e-05
23,L3CGConv,final,SPECTRAL_CLUSTERING,2,0.1982112476817258,0.4525209188007697,0.019523499626990046
24,L3CGConv,final,SPECTRAL_CLUSTERING,3,0.2028186124282112,0.5761725185425556,0.005658390883497443
25,L3CGConv,final,SPECTRAL_CLUSTERING,4,0.3420195298974719,0.7525112882015527,0.0015910489005980927
26,L3CGConv,final,SPECTRAL_CLUSTERING,5,0.20625198355391716,0.7734437659243059,0.0014733243066852393
27,L3CGConv,final,SPECTRAL_CLUSTERING,6,0.16388887175911673,0.6855287795400317,0.001387738429338829
28,L3CGConv,final,GAUSSIAN_MIXTURE,2,0.26369391850111623,0.6493972419399565,0.007904636434342312
29,L3CGConv,final,GAUSSIAN_MIXTURE,3,-0.033924938910494015,0.9216799837573177,0.0019880398246692587
30,L3CGConv,final,GAUSSIAN_MIXTURE,4,0.05783940348084536,1.7696972345994576e-09,0.001807570758246301
31,L3CGConv,final,GAUSSIAN_MIXTURE,5,0.09666824732584839,0.8572162196344273,0.0018352984003073996
32,L3CGConv,final,GAUSSIAN_MIXTURE,6,0.08016209811448317,0.7339722712525674,0.0012564652320999703
0,L3CGConv,alsnmf,KMEANS,2,0.6066849802467019,0.7779547087586538,0.22132982016158476
1,L3CGConv,alsnmf,KMEANS,3,0.5944226445843429,0.08057257899423127,0.05944721652763272
2,L3CGConv,alsnmf,KMEANS,4,0.5199150885251845,0.16926236397209704,0.044179716776458516
3,L3CGConv,alsnmf,KMEANS,5,0.5277396383305174,0.3708463792296338,0.023688477390210873
4,L3CGConv,alsnmf,KMEANS,6,0.5183784554572697,0.6672686674115675,0.019646240710389735
5,L3CGConv,alsnmf,PAM,2,0.5517264604568481,0.5411446432761845,0.23967873525817052
6,L3CGConv,alsnmf,PAM,3,0.5214526057243347,0.4629253223347889,0.09113902385683995
7,L3CGConv,alsnmf,PAM,4,0.5157338380813599,0.3909204592856951,0.055806067736316196
